TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
les	O	_	O	_	_	_	_	_	_
seuls	O	_	O	_	_	_	_	_	_
habitants	O	_	O	_	_	_	_	_	_
étaient	O	_	O	_	_	_	_	_	NoSpaceAfter
un	O	_	O	_	_	_	_	_	_
serin	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
toute	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
journée	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
chantait	O	_	O	_	_	_	_	_	_
éperdument	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
petite	O	_	O	_	_	_	_	_	NoSpaceAfter
chevrette	O	_	O	_	_	_	_	_	_
gourmande	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
ne	O	_	O	_	_	_	_	_	_
résis¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
tait	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
tentation	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
pin¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
cée	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
tabac	O	_	O	_	_	_	_	_	_
offerte	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
creux	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
la	O	_	O	_	_	_	_	_	_
main	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
C	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
là	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
côtés	O	_	O	_	_	_	_	_	_
amusants	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
cette	O	_	O	_	_	_	_	_	_
«	O	_	O	_	_	_	_	_	_
drôle	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
guerre	O	_	O	_	_	_	_	_	_
»	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
drôle	O	_	O	_	_	_	_	_	NoSpaceAfter
étant	O	_	O	_	_	_	_	_	_
pris	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
évidemment	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	NoSpaceAfter
sens	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
étrange	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
inattendu	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	_	_	_	NoSpaceAfter
Nous	O	_	O	_	_	_	_	_	_
avons	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
gâtés	O	_	O	_	_	_	_	_	_
pour	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	NoSpaceAfter
fêtes	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
je	O	_	O	_	_	_	_	_	_
tiens	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
vous	O	_	O	_	_	_	_	_	_
remercier	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
votre	O	_	O	_	_	_	_	_	_
colis	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Nous	O	_	O	_	_	_	_	_	_
avons	O	_	O	_	_	_	_	_	_
reçu	O	_	O	_	_	_	_	_	NoSpaceAfter
des	O	_	O	_	_	_	_	_	_
vivres	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
jeux	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
brochures	O	_	O	_	_	_	_	_	NoSpaceAfter
et	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
livres	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
J	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ai	O	_	O	_	_	_	_	_	_
eu	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
chance	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
tomber	O	_	O	_	_	_	_	_	_
sur	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
volume	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
Pierre	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
Loti	I-PER	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
m	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
a	O	_	O	_	_	_	_	_	_
vivement	O	_	O	_	_	_	_	_	_
intéressé	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
D	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
où	O	_	O	_	_	_	_	_	_
venez	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
vous	O	_	O	_	_	_	_	_	_
?	O	_	O	_	_	_	_	_	_
Et	O	_	O	_	_	_	_	_	_
où	O	_	O	_	_	_	_	_	_
allez¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
vous	O	_	O	_	_	_	_	_	_
?	O	_	O	_	_	_	_	_	_
Votre	O	_	O	_	_	_	_	_	_
laissez	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
passer	O	_	O	_	_	_	_	_	_
?	O	_	O	_	_	_	_	_	_
N	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
en	O	_	O	_	_	_	_	_	NoSpaceAfter
avez	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
?	O	_	O	_	_	_	_	_	_
Allez	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ouste	O	_	O	_	_	_	_	_	_
demi	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
tour	O	_	O	_	_	_	_	_	_
!	O	_	O	_	_	_	_	_	NoSpaceAfter
Taisez	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
vous	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Et	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ailleurs	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
z	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
êtes	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	NoSpaceAfter
tenue	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Dépêche	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
toi	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
mon	O	_	O	_	_	_	_	_	_
vieux	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
je	O	_	O	_	_	_	_	_	_
ne	O	_	O	_	_	_	_	_	_
voudrais	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
perdre	O	_	O	_	_	_	_	_	_
mon	O	_	O	_	_	_	_	_	_
prisonnier	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Nous	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
avons	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
insisté	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
let	O	_	O	_	_	_	_	_	_
pour	O	_	O	_	_	_	_	_	_
ne	O	_	O	_	_	_	_	_	NoSpaceAfter
pas	O	_	O	_	_	_	_	_	_
jeter	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
germe	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
démoralisation	O	_	O	_	_	_	_	_	NoSpaceAfter
dans	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
armée	O	_	O	_	_	_	_	_	_
française	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
avons	O	_	O	_	_	_	_	_	_
re¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
broussé	O	_	O	_	_	_	_	_	_
chemin	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Où	O	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
il	O	_	O	_	_	_	_	_	_
?	O	_	O	_	_	_	_	_	NoSpaceAfter
Je	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ai	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
voulu	O	_	O	_	_	_	_	_	_
être	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
seul	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	NoSpaceAfter
profiter	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
cette	O	_	O	_	_	_	_	_	_
lecture	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
je	O	_	O	_	_	_	_	_	_
dois	O	_	O	_	_	_	_	_	NoSpaceAfter
vous	O	_	O	_	_	_	_	_	_
avouer	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
mon	O	_	O	_	_	_	_	_	_
livre	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
fait	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
avec	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
succès	O	_	O	_	_	_	_	_	_
délirant	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
tour	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
toute	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
compagnie	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Je	O	_	O	_	_	_	_	_	_
suis	O	_	O	_	_	_	_	_	_
sur	O	_	O	_	_	_	_	_	_
ses	O	_	O	_	_	_	_	_	_
épaules	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
La	O	_	O	_	_	_	_	_	_
seconde	O	_	O	_	_	_	_	_	_
erreur	O	_	O	_	_	_	_	_	_
serait	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
se	O	_	O	_	_	_	_	_	_
lais¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
sant	O	_	O	_	_	_	_	_	_
abuser	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
battage	O	_	O	_	_	_	_	_	_
organisé	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	NoSpaceAfter
Berlin	B-LOC	_	O	_	_	_	_	_	_
autour	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
cette	O	_	O	_	_	_	_	_	_
nomination	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
la	O	_	O	_	_	_	_	_	_
considérer	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
comme	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
manifestation	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
force	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
Reich	B-ORG	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
quand	O	_	O	_	_	_	_	_	_
elle	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
dé¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
montre	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
contraire	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
faiblesse	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
L	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
Al¬	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
lemagne	I-LOC	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
engage	O	_	O	_	_	_	_	_	_
toujours	O	_	O	_	_	_	_	_	_
plus	O	_	O	_	_	_	_	_	_
avant	O	_	O	_	_	_	_	_	NoSpaceAfter
dans	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
voie	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
expédients	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
lesquels	O	_	O	_	_	_	_	_	NoSpaceAfter
aboutissent	O	_	O	_	_	_	_	_	_
infailliblement	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
dé¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
sastres	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
«	O	_	O	_	_	_	_	_	_
Pas	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
abris	O	_	O	_	_	_	_	_	NoSpaceAfter
!	O	_	O	_	_	_	_	_	_
En	O	_	O	_	_	_	_	_	_
hâte	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
pion¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
niers	O	_	O	_	_	_	_	_	_
avaient	O	_	O	_	_	_	_	_	_
creusé	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
talus	O	_	O	_	_	_	_	_	NoSpaceAfter
deux	O	_	O	_	_	_	_	_	_
entrées	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
sape	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
fragilement	O	_	O	_	_	_	_	_	NoSpaceAfter
étayées	O	_	O	_	_	_	_	_	_
avec	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
perches	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	NoSpaceAfter
houblonnière	O	_	O	_	_	_	_	_	_
voisine	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
L	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
était	O	_	O	_	_	_	_	_	NoSpaceAfter
réservée	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
poste	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
secours	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
mais	O	_	O	_	_	_	_	_	NoSpaceAfter
était	O	_	O	_	_	_	_	_	_
trop	O	_	O	_	_	_	_	_	_
étroite	O	_	O	_	_	_	_	_	_
pour	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
ci¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
vière	O	_	O	_	_	_	_	_	_
pût	O	_	O	_	_	_	_	_	_
y	O	_	O	_	_	_	_	_	_
être	O	_	O	_	_	_	_	_	_
descendue	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Vers	O	_	O	_	_	_	_	_	NoSpaceAfter
15	O	_	O	_	_	_	_	_	_
heures	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
brancardiers	O	_	O	_	_	_	_	_	_
y	O	_	O	_	_	_	_	_	_
ap¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
portaient	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
jambe	O	_	O	_	_	_	_	_	_
broyée	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
ca¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
pitaine	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
dragons	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
avions	O	_	O	_	_	_	_	_	NoSpaceAfter
vu	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
quelques	O	_	O	_	_	_	_	_	_
heures	O	_	O	_	_	_	_	_	_
auparavant	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
accourir	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
renfort	O	_	O	_	_	_	_	_	_
avec	O	_	O	_	_	_	_	_	_
deux	O	_	O	_	_	_	_	_	_
esca¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
drons	O	_	O	_	_	_	_	_	_
mis	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
pied	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Déjà	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
infir¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
miers	O	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
affairaient	O	_	O	_	_	_	_	_	_
autour	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
lui	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
pour	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
débarrasser	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
sa	O	_	O	_	_	_	_	_	_
chaus¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
sure	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
fendaient	O	_	O	_	_	_	_	_	_
tout	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
long	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	NoSpaceAfter
belle	O	_	O	_	_	_	_	_	_
botte	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
aviateur	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
cuir	O	_	O	_	_	_	_	_	_
fauve	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
toute	O	_	O	_	_	_	_	_	_
neuve	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
N	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
empêche	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
demandions	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
signifiait	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
zèle	O	_	O	_	_	_	_	_	_
intempestif	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	NoSpaceAfter
hussards	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Et	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
fûmes	O	_	O	_	_	_	_	_	_
intrigués	O	_	O	_	_	_	_	_	NoSpaceAfter
bien	O	_	O	_	_	_	_	_	_
davantage	O	_	O	_	_	_	_	_	_
encore	O	_	O	_	_	_	_	_	_
lorsque	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	NoSpaceAfter
gars	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
3e	O	_	O	_	_	_	_	_	_
rentrèrent	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
racontant	O	_	O	_	_	_	_	_	NoSpaceAfter
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ils	O	_	O	_	_	_	_	_	_
avaient	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
refoulés	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
dra¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
gons	O	_	O	_	_	_	_	_	_
;	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
e	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
autres	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
2e	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
annon¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
cèrent	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
escouade	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
«	O	_	O	_	_	_	_	_	_
155	O	_	O	_	_	_	_	_	NoSpaceAfter
longs	O	_	O	_	_	_	_	_	_
»	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
avaient	O	_	O	_	_	_	_	_	_
eux	O	_	O	_	_	_	_	_	_
aussi	O	_	O	_	_	_	_	_	_
contraints	O	_	O	_	_	_	_	_	NoSpaceAfter
à	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
retraite	O	_	O	_	_	_	_	_	_
stratégique	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Ecoutez	O	_	O	_	_	_	_	_	_
bien	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ma	O	_	O	_	_	_	_	_	_
chère	O	_	O	_	_	_	_	_	_
mar¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
raine	O	_	O	_	_	_	_	_	_
:	O	_	O	_	_	_	_	_	NoSpaceAfter
«	O	_	O	_	_	_	_	_	_
Une	O	_	O	_	_	_	_	_	_
insupportable	O	_	O	_	_	_	_	_	_
répulsion	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
écrit	O	_	O	_	_	_	_	_	_
Pierre	B-PER	_	O	_	_	_	_	_	_
Loti	I-PER	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
en	O	_	O	_	_	_	_	_	_
1917	O	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
me	O	_	O	_	_	_	_	_	NoSpaceAfter
